image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
021518.jpg,69,112,108,111,94,137,72,153,104,151
021519.jpg,71,109,105,111,98,130,77,155,101,154
021520.jpg,70,110,107,112,96,135,76,153,102,152
021523.jpg,67,112,110,112,90,140,64,151,113,150
021526.jpg,67,113,111,112,90,139,67,149,108,150
021528.jpg,67,113,111,112,88,140,65,150,111,149
021530.jpg,71,111,107,111,76,135,75,153,102,153
021531.jpg,68,110,107,113,84,139,76,152,103,152
021532.jpg,70,111,107,111,91,132,74,153,103,152
021533.jpg,69,113,109,110,100,139,69,153,106,150
021534.jpg,68,112,109,112,88,136,66,151,111,151
021536.jpg,68,113,110,111,90,136,67,152,109,150
021539.jpg,70,111,107,111,79,135,74,153,103,152
021540.jpg,70,111,107,110,78,135,74,152,102,153
021543.jpg,72,110,105,110,101,137,77,157,100,152
021544.jpg,71,110,106,111,87,135,72,154,105,153
021546.jpg,70,112,108,111,79,130,73,153,103,152
021547.jpg,68,111,109,112,85,137,69,149,109,152
021548.jpg,69,112,108,111,84,133,71,152,105,151
021550.jpg,69,112,108,111,88,134,73,152,103,151
021551.jpg,69,110,107,112,72,143,74,152,105,152
021552.jpg,67,112,110,113,80,136,65,148,113,151
021553.jpg,70,111,108,111,91,137,70,152,107,153
021555.jpg,69,111,108,112,86,139,72,151,105,152
021556.jpg,70,111,107,111,79,138,71,152,106,153
021557.jpg,69,112,108,111,87,137,72,151,105,152
021559.jpg,70,111,107,111,86,134,75,153,102,153
021560.jpg,69,111,107,112,92,127,74,151,104,153
021562.jpg,70,111,107,111,80,138,71,152,106,153
021563.jpg,69,111,108,112,85,139,73,152,104,152
021564.jpg,69,112,108,111,97,135,68,152,108,151
021566.jpg,69,111,108,111,91,138,74,152,103,152
021567.jpg,70,111,107,111,89,135,74,153,103,152
021569.jpg,68,112,109,111,86,134,72,151,104,151
021570.jpg,66,112,110,113,89,139,68,150,109,149
021572.jpg,69,112,109,110,88,141,68,151,107,152
021573.jpg,67,113,110,112,88,143,69,149,107,151
021574.jpg,68,112,109,112,88,132,72,151,105,152
021576.jpg,68,112,109,112,83,135,67,151,110,151
021577.jpg,70,110,106,111,74,135,75,153,103,153
021578.jpg,68,113,109,111,93,139,66,152,109,150
021579.jpg,69,112,109,111,89,142,67,151,110,151
021580.jpg,69,110,107,112,79,138,72,152,106,153
021583.jpg,68,112,109,112,87,137,69,150,108,151
021586.jpg,69,112,108,111,87,142,68,152,108,152
021588.jpg,69,111,108,112,89,136,71,151,106,152
021589.jpg,70,112,107,110,86,140,71,152,105,153
021592.jpg,68,112,109,111,85,132,72,150,104,153
021593.jpg,72,113,107,108,73,128,71,157,102,151
021595.jpg,71,111,106,110,92,135,74,155,103,153
021597.jpg,67,112,110,112,86,140,64,151,113,150
021599.jpg,70,112,108,110,83,134,70,151,106,153
021601.jpg,68,112,109,111,86,140,66,151,111,151
021602.jpg,69,112,108,111,86,136,66,152,110,152
021603.jpg,69,110,107,112,95,130,74,152,105,153
021606.jpg,70,111,107,110,79,135,69,154,107,152
021609.jpg,70,112,108,111,86,129,75,153,101,152
021614.jpg,68,112,109,112,89,141,71,151,106,151
021619.jpg,69,110,107,112,95,128,76,152,102,153
021620.jpg,69,111,108,112,77,135,67,150,111,154
021621.jpg,68,111,108,112,95,134,74,150,104,152
021624.jpg,69,112,108,111,88,140,69,152,107,151
021625.jpg,70,111,107,111,87,132,72,152,104,153
021627.jpg,68,111,109,112,83,139,68,150,110,152
021630.jpg,67,112,110,112,84,135,66,150,111,150
021632.jpg,67,113,110,112,96,140,68,151,108,150
021634.jpg,69,112,108,111,88,136,71,153,105,151
021635.jpg,69,111,108,112,85,139,67,152,110,152
021636.jpg,68,111,109,112,89,138,67,151,111,151
021638.jpg,69,110,107,112,84,139,72,152,107,152
021641.jpg,67,113,110,112,89,132,69,151,107,149
021642.jpg,69,111,108,112,90,137,72,151,105,152
021644.jpg,70,111,107,111,90,130,74,152,103,152
021648.jpg,69,110,107,112,79,141,69,151,109,153
021649.jpg,67,114,111,111,95,138,66,150,108,150
021650.jpg,68,112,109,111,89,134,70,151,106,151
021653.jpg,68,112,109,112,88,134,70,152,107,151
021655.jpg,69,112,108,111,84,134,72,153,104,151
021660.jpg,68,112,109,112,89,134,73,151,103,151
021661.jpg,68,111,108,112,87,131,71,152,107,151
021662.jpg,71,111,107,110,85,131,75,153,101,152
021666.jpg,67,112,110,113,94,139,66,151,111,149
021668.jpg,69,111,108,112,85,137,70,150,108,153
021669.jpg,68,111,108,112,96,128,74,151,104,152
021672.jpg,68,112,109,112,94,134,70,152,107,151
021673.jpg,67,112,110,112,88,128,68,151,109,149
021674.jpg,69,111,107,112,92,136,72,153,106,152
021676.jpg,68,112,109,112,89,134,71,150,106,152
021678.jpg,68,111,108,112,84,136,70,151,108,153
021679.jpg,68,111,108,112,81,136,72,151,105,152
021680.jpg,68,111,108,112,81,138,69,151,109,152
021681.jpg,69,110,107,112,95,133,74,152,104,152
021682.jpg,71,111,106,110,89,137,74,153,102,155
021683.jpg,69,111,108,111,85,139,68,151,109,152
021685.jpg,69,111,108,111,80,138,73,151,104,153
021686.jpg,65,112,111,114,85,147,65,147,114,151
021687.jpg,69,112,109,111,86,139,72,152,105,151
021689.jpg,67,112,110,112,84,141,67,149,110,151
021691.jpg,68,113,110,111,92,143,64,151,111,150
021692.jpg,70,111,108,111,93,134,70,152,106,153
021693.jpg,71,111,107,110,96,139,75,154,101,152
021694.jpg,70,112,107,111,76,127,72,152,104,153
021695.jpg,70,112,108,110,98,140,71,153,103,151
021696.jpg,71,111,106,110,86,137,71,154,106,153
021697.jpg,69,111,108,112,88,134,70,150,108,153
021698.jpg,71,111,107,110,85,139,73,153,103,153
021699.jpg,69,111,107,112,87,133,73,151,105,153
021700.jpg,70,110,107,111,77,138,70,152,108,154
021701.jpg,71,111,107,110,81,134,74,153,102,153
021703.jpg,68,114,111,110,93,144,65,151,108,149
021704.jpg,67,112,110,113,81,136,67,150,110,149
021705.jpg,70,111,107,111,89,141,74,152,103,153
021706.jpg,68,112,109,112,79,139,67,151,110,151
021707.jpg,69,112,108,111,86,130,73,152,103,151
021709.jpg,69,112,108,111,87,135,73,151,104,152
021710.jpg,70,112,108,111,89,138,73,152,103,153
021713.jpg,68,112,109,112,92,135,69,151,108,150
021716.jpg,72,110,105,110,95,132,75,155,101,154
021720.jpg,70,112,108,110,84,132,76,153,99,152
021725.jpg,68,111,109,112,97,132,71,150,107,152
021726.jpg,66,112,111,113,84,141,65,148,112,151
021727.jpg,70,110,107,111,85,136,75,152,102,153
021731.jpg,68,112,109,111,94,135,70,152,106,151
021732.jpg,69,112,109,111,91,135,70,152,106,151
021734.jpg,69,111,108,111,88,139,74,152,103,152
021735.jpg,69,111,107,112,92,133,74,152,103,153
021737.jpg,69,112,108,111,87,131,71,152,105,151
021741.jpg,69,111,108,112,82,138,67,151,111,152
021742.jpg,70,111,107,111,84,134,71,152,106,153
021743.jpg,69,111,107,112,89,133,74,152,104,153
021744.jpg,69,111,108,112,87,139,71,151,106,152
021745.jpg,69,112,109,111,88,141,72,151,103,151
021746.jpg,70,111,108,111,87,134,72,152,104,153
021747.jpg,69,112,109,110,85,136,74,152,101,152
021749.jpg,68,111,108,112,92,132,71,152,107,151
021750.jpg,69,111,108,111,95,137,68,152,109,152
021751.jpg,68,112,109,111,94,139,65,152,111,150
021753.jpg,72,110,105,110,88,133,75,155,102,154
021754.jpg,69,111,108,112,88,139,68,151,110,153
021759.jpg,66,113,111,112,94,141,67,150,109,149
021760.jpg,71,111,106,110,85,138,72,153,104,154
021761.jpg,70,111,107,111,89,134,73,153,104,153
021762.jpg,69,111,108,112,93,138,67,152,110,152
021763.jpg,69,111,108,111,91,129,74,151,103,153
021766.jpg,69,112,109,111,98,130,68,153,108,150
021768.jpg,71,111,107,111,101,128,77,154,100,152
021770.jpg,67,112,110,112,91,140,66,150,110,151
021782.jpg,70,111,108,111,91,132,70,152,106,153
021783.jpg,71,111,106,110,89,138,74,153,102,154
021784.jpg,68,112,109,112,93,140,70,153,106,148
021785.jpg,67,112,109,112,91,137,68,151,109,150
021786.jpg,68,111,108,112,81,138,72,151,106,152
021787.jpg,70,111,108,111,91,138,71,153,105,152
021788.jpg,71,111,106,110,78,141,75,153,102,154
021790.jpg,66,113,112,112,88,138,66,149,110,149
021793.jpg,68,111,108,112,87,133,72,151,105,152
021795.jpg,66,112,111,113,85,136,68,149,110,149
021796.jpg,67,112,110,112,91,139,68,150,109,151
021797.jpg,68,112,109,112,87,136,67,150,111,152
021798.jpg,69,111,108,112,77,138,66,152,112,152
021801.jpg,68,111,109,112,85,139,73,150,105,152
021802.jpg,70,109,105,112,103,129,75,154,104,154
021803.jpg,66,112,111,113,86,138,66,149,111,150
021807.jpg,68,112,109,112,91,133,72,152,105,151
021808.jpg,68,112,109,112,91,139,67,152,110,150
021809.jpg,69,110,107,112,100,126,70,150,109,154
021816.jpg,74,110,104,108,81,127,77,155,98,157
021817.jpg,68,111,109,112,89,135,67,150,111,151
021819.jpg,67,112,110,112,90,140,64,151,113,150
021825.jpg,72,112,106,109,100,138,72,155,102,152
021826.jpg,68,111,108,112,86,136,69,150,109,152
021828.jpg,68,112,109,112,90,142,72,151,105,151
021829.jpg,70,110,107,111,88,138,73,154,105,152
021831.jpg,69,111,108,111,83,136,69,151,108,153
021832.jpg,69,111,108,112,88,137,74,152,104,152
021834.jpg,69,112,108,111,84,140,70,152,106,152
021835.jpg,68,111,109,112,84,138,73,151,104,152
021836.jpg,69,112,109,111,94,137,68,153,108,150
021837.jpg,70,111,108,111,92,135,74,152,103,152
021838.jpg,69,112,108,111,93,135,73,152,103,152
021839.jpg,66,112,111,113,87,142,68,149,110,149
021840.jpg,69,111,108,111,93,134,69,151,108,152
021841.jpg,68,112,109,111,91,143,65,152,111,150
021842.jpg,69,111,108,111,94,140,70,153,106,152
021845.jpg,68,112,109,112,85,135,67,151,110,151
021846.jpg,68,111,109,112,82,137,67,152,110,151
021850.jpg,68,112,109,112,90,136,68,151,110,151
021853.jpg,69,111,108,111,93,137,74,151,103,153
021857.jpg,68,111,109,112,89,134,68,150,109,151
021859.jpg,68,114,111,110,99,141,63,153,111,147
021862.jpg,69,112,109,111,91,138,69,152,108,151
021863.jpg,68,112,109,112,91,141,67,151,110,151
021864.jpg,67,111,109,114,83,141,66,149,113,151
021865.jpg,69,112,108,111,93,136,71,152,105,151
021866.jpg,69,112,108,111,100,138,67,153,109,151
021868.jpg,69,112,108,111,93,133,69,153,107,151
021870.jpg,70,111,107,111,82,132,70,153,106,152
021873.jpg,69,112,108,111,88,134,72,152,104,152
021875.jpg,70,110,107,111,86,135,74,153,103,153
021876.jpg,67,112,110,112,86,136,65,150,112,150
021877.jpg,67,113,110,111,91,134,67,151,108,149
021878.jpg,70,111,108,111,93,138,72,153,104,151
021879.jpg,71,112,107,110,83,135,74,153,101,153
021881.jpg,69,112,108,111,90,132,73,152,104,152
021882.jpg,67,113,110,111,88,137,67,149,108,151
021885.jpg,67,112,110,112,91,135,67,150,110,150
021886.jpg,71,111,106,110,85,137,75,154,101,153
021887.jpg,68,112,109,111,98,135,69,152,107,150
021889.jpg,69,112,108,111,92,137,73,151,104,152
021890.jpg,69,112,109,110,101,141,70,152,105,151
021891.jpg,70,110,107,112,76,131,67,150,111,155
021897.jpg,68,112,109,112,87,138,69,151,108,151
021898.jpg,69,112,108,111,85,132,71,152,105,151
021899.jpg,71,112,107,109,97,138,74,155,100,151
021901.jpg,68,111,108,113,82,132,68,150,110,153
021904.jpg,69,111,108,111,90,134,71,152,106,152
021907.jpg,68,113,110,111,93,136,71,151,105,150
021908.jpg,71,110,105,111,90,135,74,156,104,152
021909.jpg,69,111,108,111,88,135,75,152,102,152
021911.jpg,67,113,110,112,88,136,70,149,106,150
021915.jpg,66,112,110,113,86,137,64,149,114,150
021916.jpg,69,111,108,112,87,135,70,152,107,151
021918.jpg,71,112,107,109,96,137,73,155,102,152
021920.jpg,70,110,107,111,85,138,69,153,109,153
021921.jpg,68,111,108,112,87,135,72,152,105,151
021922.jpg,67,111,109,113,89,136,69,152,110,149
021924.jpg,67,112,109,112,89,140,66,151,112,150
021925.jpg,70,112,108,110,79,132,72,153,103,152
021926.jpg,70,111,107,111,84,134,76,153,101,152
021928.jpg,70,110,106,112,97,133,76,153,102,154
021930.jpg,67,112,110,112,89,137,66,150,110,150
021931.jpg,69,112,108,111,81,136,70,152,107,151
021932.jpg,73,108,103,111,71,135,75,155,104,157
021933.jpg,69,111,108,111,84,140,68,152,109,152
021934.jpg,67,111,109,113,86,141,71,150,107,151
021939.jpg,70,111,107,111,91,134,73,153,104,152
021941.jpg,68,111,108,112,90,128,74,151,104,152
021942.jpg,69,113,109,110,83,123,69,152,104,151
021943.jpg,69,112,108,111,89,132,74,151,103,152
021944.jpg,70,111,107,111,97,129,70,153,107,152
021947.jpg,70,111,108,111,88,137,74,153,103,152
021949.jpg,67,112,109,112,88,137,68,151,110,151
021950.jpg,66,113,111,113,86,134,68,148,109,150
021951.jpg,66,113,111,113,90,139,68,149,109,148
021953.jpg,67,111,109,113,89,140,68,151,110,150
021955.jpg,68,112,109,112,96,141,65,152,111,150
021956.jpg,70,111,107,111,90,136,73,152,104,153
021959.jpg,70,111,107,111,89,128,75,153,102,152
021960.jpg,69,112,108,111,87,134,75,152,100,152
021962.jpg,70,114,109,109,99,138,73,153,100,150
021963.jpg,69,111,107,111,84,134,70,153,107,152
021965.jpg,69,112,108,111,86,136,71,151,105,152
021966.jpg,68,112,109,111,98,142,68,152,108,149
021968.jpg,68,113,110,111,92,134,69,151,107,150
021969.jpg,71,112,108,110,97,138,66,155,108,150
021970.jpg,68,111,108,112,89,138,72,151,106,151
021971.jpg,70,111,107,111,82,138,71,152,106,153
021972.jpg,68,112,109,111,90,132,71,151,104,151
021979.jpg,70,112,107,110,84,130,75,153,100,152
021980.jpg,67,113,110,112,90,138,68,150,108,150
021981.jpg,71,111,106,111,90,135,73,153,104,154
021984.jpg,69,111,108,112,86,135,72,151,105,152
021985.jpg,68,112,109,112,84,137,69,150,108,151
021988.jpg,69,110,107,112,88,139,71,153,107,152
021989.jpg,69,111,107,111,93,134,74,152,104,153
021992.jpg,69,111,108,111,92,139,73,152,104,151
021996.jpg,68,112,109,112,89,140,70,151,107,152
021999.jpg,69,111,108,112,83,140,73,152,105,152
022002.jpg,67,110,108,113,81,139,68,150,112,152
022010.jpg,71,111,107,110,80,135,76,153,101,153
022011.jpg,69,111,107,111,89,133,73,152,104,153
022013.jpg,71,112,107,110,87,130,73,154,102,152
022015.jpg,71,111,107,110,84,133,75,153,102,153
022016.jpg,68,112,109,112,90,140,70,151,107,151
022018.jpg,70,112,108,110,92,136,73,152,103,152
022019.jpg,68,110,107,113,103,122,70,150,111,153
022021.jpg,69,112,108,112,85,134,66,152,111,151
022024.jpg,69,111,107,111,85,137,73,152,104,152
022026.jpg,68,112,109,111,91,138,72,152,105,150
022028.jpg,68,113,110,111,98,138,66,151,109,150
022030.jpg,67,112,110,112,87,140,69,149,108,150
022031.jpg,69,112,108,111,99,141,69,152,107,152
022032.jpg,69,111,107,111,81,141,72,151,105,154
022033.jpg,69,111,108,112,88,140,69,152,108,152
022035.jpg,70,112,108,110,90,136,74,152,101,153
022036.jpg,69,112,108,111,91,135,71,152,105,152
022038.jpg,71,111,106,110,99,135,74,154,103,153
022040.jpg,67,111,109,113,88,137,67,149,111,152
022042.jpg,69,111,108,112,77,138,67,151,111,153
022045.jpg,68,112,109,112,86,139,71,150,106,152
022046.jpg,68,111,109,112,90,134,72,152,106,150
022049.jpg,66,113,111,113,88,140,67,149,110,149
022051.jpg,68,111,108,112,84,142,71,151,106,152
022052.jpg,68,113,110,111,87,138,68,150,108,151
022054.jpg,69,112,108,111,90,135,67,154,109,150
022055.jpg,68,111,109,112,87,134,72,151,105,151
022057.jpg,68,112,109,112,84,137,70,150,107,152
022058.jpg,69,111,108,111,86,138,74,152,103,152
022059.jpg,68,111,109,112,82,141,69,150,108,151
022062.jpg,67,112,110,113,85,143,68,150,111,150
022063.jpg,69,112,108,111,83,135,67,152,109,152
022064.jpg,70,111,107,111,93,131,72,152,105,153
022066.jpg,69,111,108,112,88,132,69,152,108,151
022069.jpg,70,109,106,112,79,141,71,153,108,153
022071.jpg,67,112,110,112,84,139,67,150,109,150
022078.jpg,68,112,109,112,87,137,69,151,108,151
022079.jpg,68,113,109,111,90,139,70,151,106,151
022080.jpg,67,112,110,112,87,138,67,151,110,149
022083.jpg,70,111,107,111,86,137,71,152,106,153
022087.jpg,69,110,107,112,83,138,76,153,103,151
022089.jpg,68,112,109,111,87,135,66,150,110,152
022091.jpg,68,111,108,112,82,136,68,151,111,153
022092.jpg,69,112,109,111,87,138,69,152,108,151
022097.jpg,69,111,108,111,85,130,73,152,104,153
022098.jpg,71,112,107,109,82,129,74,154,101,153
022099.jpg,70,111,107,111,79,137,69,152,108,153
022100.jpg,67,111,110,113,86,139,67,150,111,150
022102.jpg,69,112,108,111,83,136,73,152,103,151
022103.jpg,70,111,107,111,88,138,75,153,102,152
022104.jpg,70,111,108,111,87,135,73,152,104,153
022106.jpg,68,112,109,112,88,135,69,151,108,151
022107.jpg,69,111,108,112,81,138,70,150,109,153
022112.jpg,73,110,105,109,85,129,77,155,99,155
022113.jpg,70,111,107,111,84,135,73,152,104,153
022114.jpg,70,112,108,110,96,138,73,154,102,151
022115.jpg,69,112,109,111,84,137,71,151,105,152
022117.jpg,70,111,108,111,83,132,68,152,108,152
022118.jpg,69,112,109,111,85,136,72,151,105,152
022120.jpg,70,108,105,113,97,128,76,153,105,155
022121.jpg,68,112,109,112,84,135,74,151,104,151
022123.jpg,69,111,108,111,90,133,73,152,104,152
022124.jpg,68,112,109,111,88,137,70,150,107,152
022126.jpg,67,111,109,112,86,139,69,150,109,151
022132.jpg,69,111,108,112,90,139,72,151,105,152
022133.jpg,67,110,108,114,77,138,69,149,112,152
022135.jpg,70,111,108,111,88,136,67,152,110,152
022136.jpg,67,112,110,113,88,139,74,150,104,150
022137.jpg,71,111,106,110,97,135,76,154,101,153
022139.jpg,69,111,107,111,91,135,72,152,106,152
022140.jpg,69,112,108,111,90,132,72,152,104,152
022141.jpg,70,111,107,111,84,131,74,152,102,153
022142.jpg,69,110,107,112,78,137,68,150,110,154
022143.jpg,70,112,108,110,98,135,69,153,107,152
022145.jpg,68,112,109,112,91,134,69,151,108,151
022146.jpg,67,110,108,113,85,140,69,150,111,152
022150.jpg,70,110,107,111,91,130,75,153,103,153
022152.jpg,69,112,108,111,88,129,73,152,104,151
022153.jpg,68,111,108,112,79,139,71,150,107,153
022156.jpg,67,112,110,113,86,138,66,150,112,150
022159.jpg,70,111,107,111,90,137,73,152,104,153
022160.jpg,71,112,107,110,103,138,70,153,105,153
022161.jpg,73,112,105,108,108,133,71,156,102,154
022162.jpg,69,112,108,111,94,140,71,153,105,150
022164.jpg,67,112,110,113,88,137,71,150,107,150
022166.jpg,72,111,105,110,93,136,74,156,102,153
022167.jpg,68,112,109,112,91,128,72,151,105,152
022170.jpg,69,112,108,111,94,139,71,152,105,151
022171.jpg,69,111,108,111,84,136,68,152,108,152
022173.jpg,69,110,107,112,79,136,74,151,104,154
022174.jpg,69,112,109,111,93,131,66,151,110,152
022175.jpg,69,112,108,111,90,138,74,153,103,151
022176.jpg,67,111,109,113,88,133,71,151,107,150
022177.jpg,69,112,109,110,82,132,72,152,103,151
022178.jpg,70,112,108,110,95,136,69,154,105,150
022180.jpg,70,111,107,111,97,127,72,153,105,153
022181.jpg,68,111,108,112,86,136,69,151,109,151
022182.jpg,68,112,109,111,88,135,69,151,107,151
022184.jpg,68,111,108,113,82,137,71,151,108,152
022187.jpg,68,111,109,112,87,136,70,150,108,151
022188.jpg,67,112,110,112,90,136,70,151,106,150
022189.jpg,70,113,109,110,74,131,69,152,105,152
022191.jpg,68,112,109,112,88,134,66,150,111,151
022192.jpg,70,110,106,111,79,138,74,154,103,153
022196.jpg,69,110,107,112,72,139,69,151,109,154
022197.jpg,69,111,108,112,87,141,67,151,110,152
022199.jpg,67,112,110,113,83,142,67,150,111,150
022200.jpg,70,111,107,111,88,138,73,152,104,153
022201.jpg,67,112,110,112,89,139,71,152,106,149
022202.jpg,71,110,105,111,79,138,76,153,102,155
022203.jpg,71,110,106,110,76,139,75,154,102,154
022207.jpg,68,112,109,111,93,136,69,151,108,151
022210.jpg,70,111,108,111,96,138,70,153,106,152
022211.jpg,68,110,108,113,82,138,70,151,109,152
022214.jpg,68,113,109,111,94,143,65,153,110,149
022215.jpg,69,111,108,111,83,138,72,152,106,152
022216.jpg,68,112,109,111,87,130,69,150,107,151
022218.jpg,71,111,107,110,82,136,73,153,103,153
022219.jpg,68,111,108,112,80,134,66,150,112,153
022221.jpg,71,111,106,110,102,139,70,155,106,152
022222.jpg,70,111,107,111,92,134,74,152,102,153
022223.jpg,69,111,108,111,88,136,72,152,105,152
022225.jpg,71,111,106,110,83,134,75,153,102,154
022226.jpg,68,111,108,112,90,136,72,152,106,151
022227.jpg,68,112,109,112,89,137,73,151,104,150
022229.jpg,71,111,106,110,81,133,74,154,103,154
022231.jpg,70,111,107,111,86,134,72,152,105,153
022234.jpg,71,111,107,110,86,137,73,154,103,152
022236.jpg,69,112,108,110,95,130,69,154,106,150
022237.jpg,69,111,108,112,90,136,73,153,104,151
022238.jpg,67,112,110,113,90,137,67,150,111,150
022240.jpg,71,111,106,111,81,136,74,152,103,154
022248.jpg,69,111,108,111,90,142,70,151,107,153
022249.jpg,69,112,108,111,90,131,73,151,103,152
022252.jpg,69,111,108,111,91,126,71,152,106,152
022256.jpg,69,111,108,111,94,140,69,152,108,152
022257.jpg,69,113,109,111,87,132,69,151,106,151
022258.jpg,69,111,108,112,91,139,70,152,108,151
022260.jpg,69,111,108,111,92,138,73,152,104,152
022261.jpg,68,113,110,111,95,135,68,152,107,150
022263.jpg,70,111,107,111,90,130,74,153,103,153
022266.jpg,69,112,108,111,94,136,69,153,107,151
022267.jpg,69,111,107,111,93,130,70,152,108,153
022268.jpg,67,112,110,112,93,139,71,151,105,149
022270.jpg,67,111,109,113,82,141,64,151,114,150
022271.jpg,70,111,107,111,78,135,75,151,102,155
022272.jpg,71,111,107,111,102,137,73,154,104,153
022273.jpg,69,113,109,111,99,138,68,152,108,150
022274.jpg,69,111,108,112,95,125,73,152,105,151
022275.jpg,71,111,106,111,83,137,72,154,105,153
022280.jpg,69,111,108,111,85,136,71,152,106,152
022282.jpg,68,111,109,112,89,135,72,152,105,151
022283.jpg,67,112,110,112,87,135,66,150,111,150
022284.jpg,69,112,109,111,91,142,66,152,110,151
022286.jpg,68,111,108,112,91,130,71,151,106,152
022292.jpg,67,111,109,113,85,137,67,149,112,152
022295.jpg,70,111,107,111,84,139,76,152,101,153
022297.jpg,68,112,109,112,89,135,72,152,105,150
022298.jpg,70,112,108,111,83,136,71,152,105,153
022299.jpg,68,112,109,112,90,139,72,151,105,151
022301.jpg,69,112,109,111,91,137,71,152,105,151
022303.jpg,68,111,108,112,90,134,70,151,107,152
022314.jpg,70,111,107,111,87,137,72,152,105,153
022320.jpg,70,111,107,111,93,135,75,153,102,152
022321.jpg,67,113,111,112,93,142,64,150,111,149
022323.jpg,70,111,107,111,97,134,75,153,102,153
022324.jpg,69,112,108,111,82,138,73,152,104,151
022329.jpg,66,112,110,113,86,143,71,148,108,151
022332.jpg,68,112,109,112,88,136,75,151,102,151
022334.jpg,68,111,108,112,86,140,74,151,104,151
022335.jpg,68,111,109,112,85,138,67,149,110,153
022338.jpg,68,111,108,112,87,137,71,152,106,151
022339.jpg,67,111,109,112,83,141,70,150,108,151
022342.jpg,67,112,110,112,92,144,64,150,112,151
022344.jpg,70,111,107,111,87,137,75,153,102,152
022346.jpg,71,111,107,110,99,136,72,153,104,153
022347.jpg,70,111,107,111,80,136,72,153,104,153
022348.jpg,68,112,109,112,90,143,68,151,110,150
022349.jpg,71,112,108,109,78,131,71,154,103,152
022352.jpg,71,111,106,111,80,133,74,152,104,154
022353.jpg,69,111,108,111,86,134,67,151,110,153
022356.jpg,66,112,111,113,92,140,67,150,110,149
022357.jpg,69,111,108,111,90,136,71,150,106,153
022358.jpg,67,111,109,113,81,140,65,149,114,152
022363.jpg,69,110,107,112,87,138,74,152,104,153
022365.jpg,68,112,109,112,86,136,71,151,105,151
022366.jpg,69,111,108,111,94,132,69,152,108,152
022368.jpg,69,111,108,112,93,133,73,151,105,152
022370.jpg,69,112,108,111,93,139,69,152,107,151
022371.jpg,68,112,109,112,86,142,67,150,110,151
022375.jpg,68,113,109,111,81,136,67,150,108,152
022383.jpg,67,111,109,113,89,139,73,150,105,151
022386.jpg,67,112,109,113,88,144,67,150,110,151
022390.jpg,69,111,108,111,89,137,71,153,106,151
022391.jpg,70,111,108,111,93,134,73,152,104,152
022394.jpg,70,113,109,110,98,138,68,154,107,149
022399.jpg,69,111,108,112,85,139,74,152,103,151
022400.jpg,67,112,110,113,90,139,67,150,110,149
022402.jpg,70,112,108,110,95,138,68,152,107,152
022404.jpg,69,112,109,111,82,132,72,151,104,151
022407.jpg,67,113,110,112,84,136,68,149,108,151
022409.jpg,69,112,109,111,90,137,65,151,111,151
022413.jpg,67,112,109,112,78,137,68,150,109,151
022416.jpg,70,111,107,111,85,133,75,153,102,153
022418.jpg,70,111,107,111,85,132,75,153,103,153
022419.jpg,70,111,107,111,93,132,75,153,102,152
022422.jpg,68,112,109,111,97,140,66,152,110,150
022423.jpg,69,111,108,111,89,138,69,153,108,151
022425.jpg,70,111,107,111,100,134,71,153,106,151
022429.jpg,68,111,108,112,91,131,75,152,104,152
022431.jpg,68,113,110,111,89,138,65,151,111,150
022432.jpg,68,111,108,112,96,135,70,152,109,151
022433.jpg,68,112,109,112,91,137,70,151,107,152
022434.jpg,67,112,110,112,96,132,65,150,112,151
022435.jpg,69,111,108,111,89,132,73,152,104,152
022437.jpg,68,112,109,112,93,139,71,151,106,151
022442.jpg,67,112,110,113,90,135,66,150,112,151
022443.jpg,69,111,108,112,83,139,73,152,105,152
022444.jpg,71,110,106,110,77,136,74,154,103,154
022446.jpg,68,112,109,112,95,137,66,152,110,150
022448.jpg,70,111,107,111,87,134,75,152,103,153
022449.jpg,70,110,106,112,100,133,76,152,103,154
022451.jpg,71,112,107,110,93,137,73,154,103,152
022452.jpg,70,111,107,111,88,137,74,153,103,153
022453.jpg,73,111,106,109,98,134,72,156,102,153
022454.jpg,70,111,107,111,78,138,71,151,105,154
022458.jpg,69,111,108,112,88,137,70,152,107,151
022459.jpg,71,110,105,111,82,136,75,153,103,155
022466.jpg,71,111,107,110,94,134,74,154,101,152
022467.jpg,69,112,108,111,83,134,68,152,109,152
022469.jpg,69,109,106,113,76,139,72,151,108,154
022470.jpg,69,113,109,110,98,142,66,154,108,149
022474.jpg,69,111,108,112,88,133,75,152,102,151
022477.jpg,68,112,109,112,88,130,71,151,106,151
022478.jpg,69,112,109,111,97,139,66,153,109,150
022479.jpg,70,111,107,111,80,136,75,152,101,154
022480.jpg,69,110,107,112,91,131,72,151,106,154
022481.jpg,68,111,108,112,90,137,73,152,104,151
022483.jpg,68,111,109,112,81,141,69,151,109,152
022484.jpg,69,112,109,111,90,136,68,152,108,151
022485.jpg,70,111,107,111,90,134,72,153,105,153
022486.jpg,69,111,107,111,89,138,72,152,105,153
022489.jpg,67,111,109,112,87,135,69,150,109,151
022492.jpg,68,112,109,111,86,133,67,151,110,151
022494.jpg,68,112,109,112,90,135,68,150,109,151
022495.jpg,68,113,110,111,84,135,69,151,106,149
